lambdag(A)1,fluxg1,lambda(A)1,flux1,fluxerror,lambda(A),flux,lambdag(A),fluxg,lambda2(galaxy),flux2(galaxy),lambda2,flux2,,waves1m,flux_corr1m,waves2m,flux_corr2m,wavesgm,flux_corrgm,,waves1,flux_corr1,waves2,flux_corr2,wavesg,flux_corrg
,,8428.8529,1.42E-17,1.04E-17,6920.240499,1.42E-17,,,,,,,,8428.8529,1.50E-17,,,,,,6920.240499,1.53E-17,,,,
,,8430.0528,1.71E-17,1.12E-17,6921.225649,1.71E-17,,,,,,,,8430.0528,1.80E-17,,,,,,6921.225649,1.84E-17,,,,
,,8431.2528,1.90E-17,1.08E-17,6922.210798,1.82E-17,,,,,,,,8431.2528,2.01E-17,,,,,,6922.210798,1.96E-17,,,,
,,8432.4527,1.29E-17,8.97E-18,6923.195947,1.42E-17,,,,,,,,8432.4527,1.36E-17,,,,,,6923.195947,1.53E-17,,,,
,,8433.6526,2.19E-17,6.33E-18,6924.181097,2.19E-17,,,,,,,,8433.6526,2.31E-17,,,,,,6924.181097,2.36E-17,,,,
,,8434.8525,2.03E-17,4.10E-18,6925.166246,2.00E-17,,,,,,,,8434.8525,2.15E-17,,,,,,6925.166246,2.16E-17,,,,
,,8436.0524,1.17E-17,3.22E-18,6926.151396,1.22E-17,,,,,,,,8436.0524,1.23E-17,,,,,,6926.151396,1.32E-17,,,,
,,8437.2523,8.80E-18,2.85E-18,6927.136545,8.58E-18,,,,,,,,8437.2523,9.29E-18,,,,,,6927.136545,9.25E-18,,,,
,,8438.4522,6.63E-18,2.66E-18,6928.121694,7.26E-18,,,,,,,,8438.4522,6.99E-18,,,,,,6928.121694,7.83E-18,,,,
,,8439.6521,1.15E-17,2.79E-18,6929.106844,1.15E-17,,,,,,,,8439.6521,1.21E-17,,,,,,6929.106844,1.24E-17,,,,
,,8440.852,9.00E-18,2.74E-18,6930.091993,9.00E-18,,,,,,,,8440.852,9.49E-18,,,,,,6930.091993,9.70E-18,,,,
,,8442.052,9.45E-18,2.73E-18,6931.077142,9.45E-18,,,,,,,,8442.052,9.96E-18,,,,,,6931.077142,1.02E-17,,,,
,,8443.2519,1.38E-17,2.92E-18,6932.062292,1.38E-17,,,,,,,,8443.2519,1.46E-17,,,,,,6932.062292,1.49E-17,,,,
,,8444.4518,5.42E-18,3.00E-18,6933.047441,6.58E-18,,,,,,,,8444.4518,5.72E-18,,,,,,6933.047441,7.09E-18,,,,
,,8445.6517,9.23E-18,3.21E-18,6934.032591,8.58E-18,,,,,,,,8445.6517,9.73E-18,,,,,,6934.032591,9.25E-18,,,,
,,8446.8516,8.51E-18,3.36E-18,6935.01774,8.97E-18,,,,,,,,8446.8516,8.97E-18,,,,,,6935.01774,9.67E-18,,,,
,,8448.0515,1.17E-17,3.88E-18,6936.002889,1.13E-17,,,,,,,,8448.0515,1.24E-17,,,,,,6936.002889,1.22E-17,,,,
,,8449.2514,1.16E-17,4.92E-18,6936.988039,1.21E-17,,,,,,,,8449.2514,1.22E-17,,,,,,6936.988039,1.30E-17,,,,
,,8450.4513,1.53E-17,6.22E-18,6937.973188,1.47E-17,,,,,,,,8450.4513,1.61E-17,,,,,,6937.973188,1.58E-17,,,,
,,8451.6513,1.19E-17,6.86E-18,6938.958337,1.19E-17,,,,,,,,8451.6513,1.25E-17,,,,,,6938.958337,1.28E-17,,,,
,,8452.8512,9.31E-18,6.81E-18,6939.943487,9.76E-18,,,,,,,,8452.8512,9.82E-18,,,,,,6939.943487,1.05E-17,,,,
,,8454.0511,1.37E-17,6.21E-18,6940.928636,1.36E-17,,,,,,,,8454.0511,1.45E-17,,,,,,6940.928636,1.47E-17,,,,
,,8455.251,1.74E-17,4.99E-18,6941.913786,1.74E-17,,,,,,,,8455.251,1.84E-17,,,,,,6941.913786,1.88E-17,,,,
,,8456.4509,1.86E-17,3.68E-18,6942.898935,1.83E-17,,,,,,,,8456.4509,1.96E-17,,,,,,6942.898935,1.97E-17,,,,
,,8457.6508,1.50E-17,3.07E-18,6943.884084,1.50E-17,,,,,,,,8457.6508,1.58E-17,,,,,,6943.884084,1.62E-17,,,,
,,8458.8507,1.12E-17,3.00E-18,6944.869234,1.15E-17,,,,,,,,8458.8507,1.18E-17,,,,,,6944.869234,1.24E-17,,,,
,,8460.0506,8.04E-18,3.30E-18,6945.854383,7.05E-18,,,,,,,,8460.0506,8.48E-18,,,,,,6945.854383,7.60E-18,,,,
,,8461.2506,-2.86E-18,4.45E-18,6946.839532,-9.17E-19,,,,,,,,8461.2506,-3.02E-18,,,,,,6946.839532,-9.89E-19,,,,
,,8462.4505,1.04E-17,6.79E-18,6947.824682,9.41E-18,,,,,,,,8462.4505,1.10E-17,,,,,,6947.824682,1.01E-17,,,,
,,8463.6504,1.38E-17,8.90E-18,6948.809831,1.34E-17,,,,,,,,8463.6504,1.45E-17,,,,,,6948.809831,1.44E-17,,,,
,,8464.8503,1.06E-17,9.89E-18,6949.79498,1.12E-17,,,,,,,,8464.8503,1.12E-17,,,,,,6949.79498,1.21E-17,,,,
,,8466.0502,1.38E-17,9.80E-18,6950.78013,1.33E-17,,,,,,,,8466.0502,1.46E-17,,,,,,6950.78013,1.43E-17,,,,
,,8467.2501,1.06E-17,8.58E-18,6951.765279,1.06E-17,,,,,,,,8467.2501,1.12E-17,,,,,,6951.765279,1.14E-17,,,,
,,8468.45,6.49E-18,6.30E-18,6952.750429,5.83E-18,,,,,,,,8468.45,6.84E-18,,,,,,6952.750429,6.28E-18,,,,
,,8469.6499,-1.53E-18,4.04E-18,6953.735578,1.45E-19,,,,,,,,8469.6499,-1.61E-18,,,,,,6953.735578,1.56E-19,,,,
,,8470.8498,1.04E-17,3.07E-18,6954.720727,9.12E-18,,,,,,,,8470.8498,1.10E-17,,,,,,6954.720727,9.83E-18,,,,
,,8472.0498,8.78E-18,2.97E-18,6955.705877,9.08E-18,,,,,,,,8472.0498,9.26E-18,,,,,,6955.705877,9.79E-18,,,,
,,8473.2497,8.11E-18,3.07E-18,6956.691026,8.35E-18,,,,,,,,8473.2497,8.55E-18,,,,,,6956.691026,9.00E-18,,,,
,,8474.4496,1.07E-17,3.12E-18,6957.676175,1.03E-17,,,,,,,,8474.4496,1.13E-17,,,,,,6957.676175,1.11E-17,,,,
,,8475.6495,9.12E-18,3.04E-18,6958.661325,9.34E-18,,,,,,,,8475.6495,9.61E-18,,,,,,6958.661325,1.01E-17,,,,
,,8476.8494,9.51E-18,2.93E-18,6959.646474,9.51E-18,,,,,,,,8476.8494,1.00E-17,,,,,,6959.646474,1.03E-17,,,,
,,8478.0493,9.75E-18,2.79E-18,6960.631624,9.70E-18,,,,,,,,8478.0493,1.03E-17,,,,,,6960.631624,1.05E-17,,,,
,,8479.2492,9.46E-18,2.68E-18,6961.616773,9.57E-18,,,,,,,,8479.2492,9.97E-18,,,,,,6961.616773,1.03E-17,,,,
,,8480.4491,1.01E-17,2.66E-18,6962.601922,9.94E-18,,,,,,,,8480.4491,1.06E-17,,,,,,6962.601922,1.07E-17,,,,
,,8481.6491,8.38E-18,2.63E-18,6963.587072,8.38E-18,,,,,,,,8481.6491,8.83E-18,,,,,,6963.587072,9.03E-18,,,,
,,8482.849,6.54E-18,2.66E-18,6964.572221,6.54E-18,,,,,,,,8482.849,6.89E-18,,,,,,6964.572221,7.05E-18,,,,
,,8484.0489,1.33E-17,2.79E-18,6965.55737,1.33E-17,,,,,,,,8484.0489,1.40E-17,,,,,,6965.55737,1.43E-17,,,,
,,8485.2488,1.09E-17,2.79E-18,6966.54252,1.09E-17,,,,,,,,8485.2488,1.14E-17,,,,,,6966.54252,1.17E-17,,,,
,,8486.4487,6.45E-18,2.72E-18,6967.527669,6.64E-18,,,,,,,,8486.4487,6.80E-18,,,,,,6967.527669,7.16E-18,,,,
,,8487.6486,5.82E-18,2.76E-18,6968.512819,6.03E-18,,,,,,,,8487.6486,6.13E-18,,,,,,6968.512819,6.50E-18,,,,
,,8488.8485,9.34E-18,3.10E-18,6969.497968,9.32E-18,,,,,,,,8488.8485,9.85E-18,,,,,,6969.497968,1.00E-17,,,,
,,8490.0484,1.22E-17,4.00E-18,6970.483117,1.20E-17,,,,,,,,8490.0484,1.29E-17,,,,,,6970.483117,1.29E-17,,,,
,,8491.2483,9.86E-18,5.09E-18,6971.468267,9.42E-18,,,,,,,,8491.2483,1.04E-17,,,,,,6971.468267,1.02E-17,,,,
,,8492.4483,3.80E-18,5.79E-18,6972.453416,4.92E-18,,,,,,,,8492.4483,4.00E-18,,,,,,6972.453416,5.30E-18,,,,
,,8493.6482,1.21E-17,6.08E-18,6973.438565,1.15E-17,,,,,,,,8493.6482,1.28E-17,,,,,,6973.438565,1.24E-17,,,,
,,8494.8481,1.39E-17,5.83E-18,6974.423715,1.39E-17,,,,,,,,8494.8481,1.47E-17,,,,,,6974.423715,1.50E-17,,,,
,,8496.048,9.12E-18,4.86E-18,6975.408864,9.12E-18,,,,,,,,8496.048,9.62E-18,,,,,,6975.408864,9.83E-18,,,,
,,8497.2479,8.05E-18,3.80E-18,6976.394013,8.05E-18,,,,,,,,8497.2479,8.49E-18,,,,,,6976.394013,8.67E-18,,,,
,,8498.4478,5.58E-18,3.28E-18,6977.379163,6.09E-18,,,,,,,,8498.4478,5.88E-18,,,,,,6977.379163,6.56E-18,,,,
,,8499.6477,8.24E-18,3.49E-18,6978.364312,7.58E-18,,,,,,,,8499.6477,8.68E-18,,,,,,6978.364312,8.17E-18,,,,
,,8500.8476,6.24E-18,4.37E-18,6979.349462,7.38E-18,,,,,,,,8500.8476,6.58E-18,,,,,,6979.349462,7.95E-18,,,,
,,8502.0476,1.64E-17,6.01E-18,6980.334611,1.53E-17,,,,,,,,8502.0476,1.73E-17,,,,,,6980.334611,1.65E-17,,,,
,,8503.2475,1.61E-17,7.54E-18,6981.31976,1.70E-17,,,,,,,,8503.2475,1.69E-17,,,,,,6981.31976,1.83E-17,,,,
,,8504.4474,2.33E-17,8.27E-18,6982.30491,2.24E-17,,,,,,,,8504.4474,2.45E-17,,,,,,6982.30491,2.41E-17,,,,
,,8505.6473,1.85E-17,8.03E-18,6983.290059,1.84E-17,,,,,,,,8505.6473,1.95E-17,,,,,,6983.290059,1.98E-17,,,,
,,8506.8472,1.03E-17,6.89E-18,6984.275208,1.09E-17,,,,,,,,8506.8472,1.08E-17,,,,,,6984.275208,1.17E-17,,,,
,,8508.0471,1.08E-17,5.18E-18,6985.260358,1.07E-17,,,,,,,,8508.0471,1.13E-17,,,,,,6985.260358,1.15E-17,,,,
,,8509.247,1.12E-17,3.58E-18,6986.245507,1.12E-17,,,,,,,,8509.247,1.18E-17,,,,,,6986.245507,1.21E-17,,,,
,,8510.4469,7.65E-18,2.90E-18,6987.230657,8.09E-18,,,,,,,,8510.4469,8.06E-18,,,,,,6987.230657,8.72E-18,,,,
,,8511.6469,8.38E-18,2.82E-18,6988.215806,7.97E-18,,,,,,,,8511.6469,8.83E-18,,,,,,6988.215806,8.59E-18,,,,
,,8512.8468,5.48E-18,2.68E-18,6989.200955,5.85E-18,,,,,,,,8512.8468,5.78E-18,,,,,,6989.200955,6.30E-18,,,,
,,8514.0467,7.38E-18,2.72E-18,6990.186105,7.48E-18,,,,,,,,8514.0467,7.78E-18,,,,,,6990.186105,8.06E-18,,,,
,,8515.2466,1.10E-17,2.80E-18,6991.171254,1.07E-17,,,,,,,,8515.2466,1.16E-17,,,,,,6991.171254,1.15E-17,,,,
,,8516.4465,1.05E-17,2.83E-18,6992.156403,1.07E-17,,,,,,,,8516.4465,1.10E-17,,,,,,6992.156403,1.15E-17,,,,
,,8517.6464,1.19E-17,2.90E-18,6993.141553,1.17E-17,,,,,,,,8517.6464,1.26E-17,,,,,,6993.141553,1.26E-17,,,,
,,8518.8463,1.17E-17,2.98E-18,6994.126702,1.20E-17,,,,,,,,8518.8463,1.23E-17,,,,,,6994.126702,1.29E-17,,,,
,,8520.0462,1.45E-17,3.08E-18,6995.111852,1.39E-17,,,,,,,,8520.0462,1.53E-17,,,,,,6995.111852,1.50E-17,,,,
,,8521.2461,1.16E-17,3.08E-18,6996.097001,1.21E-17,,,,,,,,8521.2461,1.23E-17,,,,,,6996.097001,1.30E-17,,,,
,,8522.4461,1.32E-17,3.04E-18,6997.08215,1.32E-17,,,,,,,,8522.4461,1.39E-17,,,,,,6997.08215,1.42E-17,,,,
,,8523.646,1.13E-17,2.91E-18,6998.0673,1.13E-17,,,,,,,,8523.646,1.19E-17,,,,,,6998.0673,1.22E-17,,,,
,,8524.8459,9.98E-18,2.80E-18,6999.052449,9.98E-18,,,,,,,,8524.8459,1.05E-17,,,,,,6999.052449,1.08E-17,,,,
,,8526.0458,1.02E-17,2.79E-18,7000.037598,1.01E-17,,,,,,,,8526.0458,1.07E-17,,,,,,7000.037598,1.09E-17,,,,
,,8527.2457,1.03E-17,2.80E-18,7001.022748,1.06E-17,,,,,,,,8527.2457,1.08E-17,,,,,,7001.022748,1.14E-17,,,,
,,8528.4456,1.35E-17,2.85E-18,7002.007897,1.35E-17,,,,,,,,8528.4456,1.42E-17,,,,,,7002.007897,1.45E-17,,,,
,,8529.6455,1.00E-17,2.77E-18,7002.993046,1.00E-17,,,,,,,,8529.6455,1.06E-17,,,,,,7002.993046,1.08E-17,,,,
,,8530.8454,6.47E-18,2.60E-18,7003.978196,6.84E-18,,,,,,,,8530.8454,6.81E-18,,,,,,7003.978196,7.37E-18,,,,
,,8532.0454,9.21E-18,2.73E-18,7004.963345,9.29E-18,,,,,,,,8532.0454,9.70E-18,,,,,,7004.963345,1.00E-17,,,,
,,8533.2453,1.29E-17,2.87E-18,7005.948495,1.24E-17,,,,,,,,8533.2453,1.36E-17,,,,,,7005.948495,1.34E-17,,,,
,,8534.4452,9.22E-18,3.07E-18,7006.933644,9.42E-18,,,,,,,,8534.4452,9.72E-18,,,,,,7006.933644,1.01E-17,,,,
,,8535.6451,5.61E-18,3.50E-18,7007.918793,5.33E-18,,,,,,,,8535.6451,5.91E-18,,,,,,7007.918793,5.74E-18,,,,
,,8536.845,-2.65E-20,4.16E-18,7008.903943,4.31E-19,,,,,,,,8536.845,-2.79E-20,,,,,,7008.903943,4.64E-19,,,,
,,8538.0449,1.91E-18,4.64E-18,7009.889092,1.91E-18,,,,,,,,8538.0449,2.02E-18,,,,,,7009.889092,2.06E-18,,,,
,,8539.2448,8.82E-18,4.77E-18,7010.874241,8.52E-18,,,,,,,,8539.2448,9.30E-18,,,,,,7010.874241,9.18E-18,,,,
,,8540.4447,1.17E-17,4.54E-18,7011.859391,1.16E-17,,,,,,,,8540.4447,1.23E-17,,,,,,7011.859391,1.25E-17,,,,
,,8541.6446,1.23E-17,3.91E-18,7012.84454,1.23E-17,,,,,,,,8541.6446,1.29E-17,,,,,,7012.84454,1.32E-17,,,,
,,8542.8446,1.10E-17,3.24E-18,7013.82969,1.05E-17,,,,,,,,8542.8446,1.16E-17,,,,,,7013.82969,1.13E-17,,,,
,,8544.0445,5.95E-18,3.22E-18,7014.814839,7.06E-18,,,,,,,,8544.0445,6.26E-18,,,,,,7014.814839,7.60E-18,,,,
,,8545.2444,1.37E-17,4.04E-18,7015.799988,1.28E-17,,,,,,,,8545.2444,1.44E-17,,,,,,7015.799988,1.38E-17,,,,
,,8546.4443,1.09E-17,5.12E-18,7016.785138,1.10E-17,,,,,,,,8546.4443,1.15E-17,,,,,,7016.785138,1.18E-17,,,,
,,8547.6442,7.00E-18,5.94E-18,7017.770287,7.43E-18,,,,,,,,8547.6442,7.37E-18,,,,,,7017.770287,8.00E-18,,,,
,,8548.8441,8.52E-18,6.22E-18,7018.755436,8.08E-18,,,,,,,,8548.8441,8.97E-18,,,,,,7018.755436,8.70E-18,,,,
,,8550.044,7.51E-18,5.90E-18,7019.740586,7.51E-18,,,,,,,,8550.044,7.91E-18,,,,,,7019.740586,8.09E-18,,,,
,,8551.2439,1.46E-17,5.09E-18,7020.725735,1.46E-17,,,,,,,,8551.2439,1.54E-17,,,,,,7020.725735,1.57E-17,,,,
,,8552.4439,1.39E-17,4.03E-18,7021.710885,1.34E-17,,,,,,,,8552.4439,1.47E-17,,,,,,7021.710885,1.44E-17,,,,
,,8553.6438,6.14E-18,3.14E-18,7022.696034,7.18E-18,,,,,,,,8553.6438,6.47E-18,,,,,,7022.696034,7.73E-18,,,,
,,8554.8437,1.03E-17,2.96E-18,7023.681183,9.56E-18,,,,,,,,8554.8437,1.09E-17,,,,,,7023.681183,1.03E-17,,,,
,,8556.0436,7.75E-18,2.91E-18,7024.666333,8.11E-18,,,,,,,,8556.0436,8.17E-18,,,,,,7024.666333,8.73E-18,,,,
,,8557.2435,8.56E-18,2.80E-18,7025.651482,8.60E-18,,,,,,,,8557.2435,9.02E-18,,,,,,7025.651482,9.26E-18,,,,
,,8558.4434,1.12E-17,2.81E-18,7026.636631,1.12E-17,,,,,,,,8558.4434,1.18E-17,,,,,,7026.636631,1.21E-17,,,,
,,8559.6433,1.39E-17,2.90E-18,7027.621781,1.41E-17,,,,,,,,8559.6433,1.47E-17,,,,,,7027.621781,1.52E-17,,,,
,,8560.8432,1.67E-17,3.03E-18,7028.60693,1.63E-17,,,,,,,,8560.8432,1.76E-17,,,,,,7028.60693,1.75E-17,,,,
,,8562.0432,1.30E-17,2.94E-18,7029.592079,1.30E-17,,,,,,,,8562.0432,1.37E-17,,,,,,7029.592079,1.40E-17,,,,
,,8563.2431,8.54E-18,2.78E-18,7030.577229,8.54E-18,,,,,,,,8563.2431,8.99E-18,,,,,,7030.577229,9.19E-18,,,,
,,8564.443,6.00E-18,2.79E-18,7031.562378,6.00E-18,,,,,,,,8564.443,6.32E-18,,,,,,7031.562378,6.46E-18,,,,
,,8565.6429,9.08E-18,2.79E-18,7032.547528,9.08E-18,,,,,,,,8565.6429,9.56E-18,,,,,,7032.547528,9.78E-18,,,,
,,8566.8428,8.50E-18,2.83E-18,7033.532677,8.89E-18,,,,,,,,8566.8428,8.95E-18,,,,,,7033.532677,9.57E-18,,,,
,,8568.0427,1.21E-17,2.91E-18,7034.517826,1.20E-17,,,,,,,,8568.0427,1.28E-17,,,,,,7034.517826,1.29E-17,,,,
,,8569.2426,1.40E-17,3.03E-18,7035.502976,1.39E-17,,,,,,,,8569.2426,1.47E-17,,,,,,7035.502976,1.50E-17,,,,
,,8570.4425,1.38E-17,3.15E-18,7036.488125,1.40E-17,,,,,,,,8570.4425,1.46E-17,,,,,,7036.488125,1.51E-17,,,,
,,8571.6424,1.54E-17,3.24E-18,7037.473274,1.55E-17,,,,,,,,8571.6424,1.63E-17,,,,,,7037.473274,1.67E-17,,,,
,,8572.8424,1.64E-17,3.39E-18,7038.458424,1.58E-17,,,,,,,,8572.8424,1.72E-17,,,,,,7038.458424,1.70E-17,,,,
,,8574.0423,1.01E-17,3.29E-18,7039.443573,1.05E-17,,,,,,,,8574.0423,1.06E-17,,,,,,7039.443573,1.13E-17,,,,
,,8575.2422,8.58E-18,3.20E-18,7040.428723,8.69E-18,,,,,,,,8575.2422,9.04E-18,,,,,,7040.428723,9.35E-18,,,,
,,8576.4421,1.14E-17,3.30E-18,7041.413872,1.14E-17,,,,,,,,8576.4421,1.20E-17,,,,,,7041.413872,1.23E-17,,,,
,,8577.642,1.70E-17,3.32E-18,7042.399021,1.70E-17,,,,,,,,8577.642,1.79E-17,,,,,,7042.399021,1.83E-17,,,,
,,8578.8419,1.24E-17,3.16E-18,7043.384171,1.24E-17,,,,,,,,8578.8419,1.31E-17,,,,,,7043.384171,1.33E-17,,,,
,,8580.0418,1.54E-17,3.09E-18,7044.36932,1.49E-17,,,,,,,,8580.0418,1.62E-17,,,,,,7044.36932,1.60E-17,,,,
,,8581.2417,1.26E-17,2.95E-18,7045.354469,1.25E-17,,,,,,,,8581.2417,1.32E-17,,,,,,7045.354469,1.35E-17,,,,
,,8582.4417,8.60E-18,2.89E-18,7046.339619,8.95E-18,,,,,,,,8582.4417,9.06E-18,,,,,,7046.339619,9.63E-18,,,,
,,8583.6416,9.69E-18,3.03E-18,7047.324768,9.59E-18,,,,,,,,8583.6416,1.02E-17,,,,,,7047.324768,1.03E-17,,,,
,,8584.8415,1.04E-17,3.36E-18,7048.309918,1.03E-17,,,,,,,,8584.8415,1.09E-17,,,,,,7048.309918,1.11E-17,,,,
,,8586.0414,1.04E-17,3.83E-18,7049.295067,1.07E-17,,,,,,,,8586.0414,1.10E-17,,,,,,7049.295067,1.15E-17,,,,
,,8587.2413,1.27E-17,4.15E-18,7050.280216,1.20E-17,,,,,,,,8587.2413,1.34E-17,,,,,,7050.280216,1.29E-17,,,,
,,8588.4412,7.24E-18,4.20E-18,7051.265366,7.69E-18,,,,,,,,8588.4412,7.62E-18,,,,,,7051.265366,8.28E-18,,,,
,,8589.6411,7.61E-18,4.11E-18,7052.250515,7.61E-18,,,,,,,,8589.6411,8.02E-18,,,,,,7052.250515,8.19E-18,,,,
,,8590.841,1.26E-17,3.78E-18,7053.235664,1.26E-17,,,,,,,,8590.841,1.32E-17,,,,,,7053.235664,1.36E-17,,,,
,,8592.041,1.61E-17,3.48E-18,7054.220814,1.61E-17,,,,,,,,8592.041,1.70E-17,,,,,,7054.220814,1.73E-17,,,,
,,8593.2409,1.37E-17,3.48E-18,7055.205963,1.35E-17,,,,,,,,8593.2409,1.44E-17,,,,,,7055.205963,1.45E-17,,,,
,,8594.4408,9.41E-18,4.02E-18,7056.191112,1.01E-17,,,,,,,,8594.4408,9.90E-18,,,,,,7056.191112,1.09E-17,,,,
,,8595.6407,1.47E-17,4.59E-18,7057.176262,1.43E-17,,,,,,,,8595.6407,1.55E-17,,,,,,7057.176262,1.54E-17,,,,
,,8596.8406,1.57E-17,4.84E-18,7058.161411,1.56E-17,,,,,,,,8596.8406,1.65E-17,,,,,,7058.161411,1.68E-17,,,,
,,8598.0405,1.36E-17,4.69E-18,7059.146561,1.35E-17,,,,,,,,8598.0405,1.43E-17,,,,,,7059.146561,1.45E-17,,,,
,,8599.2404,9.67E-18,4.21E-18,7060.13171,9.88E-18,,,,,,,,8599.2404,1.02E-17,,,,,,7060.13171,1.06E-17,,,,
,,8600.4403,9.04E-18,3.63E-18,7061.116859,9.13E-18,,,,,,,,8600.4403,9.52E-18,,,,,,7061.116859,9.83E-18,,,,
,,8601.6402,1.05E-17,3.31E-18,7062.102009,1.04E-17,,,,,,,,8601.6402,1.10E-17,,,,,,7062.102009,1.12E-17,,,,
,,8602.8402,1.16E-17,3.22E-18,7063.087158,1.15E-17,,,,,,,,8602.8402,1.22E-17,,,,,,7063.087158,1.24E-17,,,,
,,8604.0401,1.17E-17,3.30E-18,7064.072307,1.17E-17,,,,,,,,8604.0401,1.23E-17,,,,,,7064.072307,1.26E-17,,,,
,,8605.24,1.12E-17,3.38E-18,7065.057457,1.13E-17,,,,,,,,8605.24,1.18E-17,,,,,,7065.057457,1.22E-17,,,,
,,8606.4399,1.21E-17,3.49E-18,7066.042606,1.20E-17,,,,,,,,8606.4399,1.28E-17,,,,,,7066.042606,1.29E-17,,,,
,,8607.6398,1.15E-17,3.74E-18,7067.027756,1.14E-17,,,,,,,,8607.6398,1.21E-17,,,,,,7067.027756,1.23E-17,,,,
,,8608.8397,9.62E-18,3.95E-18,7068.012905,9.85E-18,,,,,,,,8608.8397,1.01E-17,,,,,,7068.012905,1.06E-17,,,,
,,8610.0396,1.21E-17,4.33E-18,7068.998054,1.23E-17,,,,,,,,8610.0396,1.27E-17,,,,,,7068.998054,1.32E-17,,,,
,,8611.2395,1.73E-17,4.76E-18,7069.983204,1.67E-17,,,,,,,,8611.2395,1.82E-17,,,,,,7069.983204,1.80E-17,,,,
,,8612.4395,1.31E-17,5.13E-18,7070.968353,1.28E-17,,,,,,,,8612.4395,1.38E-17,,,,,,7070.968353,1.38E-17,,,,
,,8613.6394,4.88E-18,5.46E-18,7071.953502,4.88E-18,,,,,,,,8613.6394,5.14E-18,,,,,,7071.953502,5.25E-18,,,,
,,8614.8393,6.62E-18,5.93E-18,7072.938652,6.62E-18,,,,,,,,8614.8393,6.97E-18,,,,,,7072.938652,7.12E-18,,,,
,,8616.0392,1.33E-17,6.50E-18,7073.923801,1.33E-17,,,,,,,,8616.0392,1.40E-17,,,,,,7073.923801,1.43E-17,,,,
,,8617.2391,9.04E-18,6.90E-18,7074.908951,9.04E-18,,,,,,,,8617.2391,9.51E-18,,,,,,7074.908951,9.73E-18,,,,
,,8618.439,5.34E-18,7.23E-18,7075.8941,5.34E-18,,,,,,,,8618.439,5.62E-18,,,,,,7075.8941,5.75E-18,,,,
,,8619.6389,1.05E-17,7.75E-18,7076.879249,1.05E-17,,,,,,,,8619.6389,1.10E-17,,,,,,7076.879249,1.13E-17,,,,
,,8620.8388,8.65E-18,8.17E-18,7077.864399,8.65E-18,,,,,,,,8620.8388,9.10E-18,,,,,,7077.864399,9.31E-18,,,,
,,8622.0387,-4.08E-18,8.41E-18,7078.849548,-4.08E-18,,,,,,,,8622.0387,-4.29E-18,,,,,,7078.849548,-4.39E-18,,,,
,,8623.2387,3.91E-18,8.81E-18,7079.834697,3.86E-18,,,,,,,,8623.2387,4.12E-18,,,,,,7079.834697,4.15E-18,,,,
,,8624.4386,1.33E-17,9.18E-18,7080.819847,1.23E-17,,,,,,,,8624.4386,1.40E-17,,,,,,7080.819847,1.32E-17,,,,
,,8625.6385,1.04E-17,9.43E-18,7081.804996,1.13E-17,,,,,,,,8625.6385,1.10E-17,,,,,,7081.804996,1.22E-17,,,,
,,8626.8384,1.64E-17,9.61E-18,7082.790145,1.59E-17,,,,,,,,8626.8384,1.72E-17,,,,,,7082.790145,1.71E-17,,,,
,,8628.0383,1.78E-17,9.63E-18,7083.775295,1.78E-17,,,,,,,,8628.0383,1.87E-17,,,,,,7083.775295,1.91E-17,,,,
,,8629.2382,1.37E-17,9.58E-18,7084.760444,1.37E-17,,,,,,,,8629.2382,1.44E-17,,,,,,7084.760444,1.47E-17,,,,
,,8630.4381,7.37E-19,9.49E-18,7085.745594,7.37E-19,,,,,,,,8630.4381,7.76E-19,,,,,,7085.745594,7.93E-19,,,,
,,8631.638,4.51E-18,9.34E-18,7086.730743,4.51E-18,,,,,,,,8631.638,4.74E-18,,,,,,7086.730743,4.85E-18,,,,
,,8632.838,1.14E-17,9.20E-18,7087.715892,1.14E-17,,,,,,,,8632.838,1.19E-17,,,,,,7087.715892,1.23E-17,,,,
,,8634.0379,2.04E-18,8.90E-18,7088.701042,2.04E-18,,,,,,,,8634.0379,2.14E-18,,,,,,7088.701042,2.19E-18,,,,
,,8635.2378,-6.17E-19,8.38E-18,7089.686191,-6.17E-19,,,,,,,,8635.2378,-6.49E-19,,,,,,7089.686191,-6.64E-19,,,,
,,8636.4377,5.53E-18,7.96E-18,7090.67134,5.38E-18,,,,,,,,8636.4377,5.81E-18,,,,,,7090.67134,5.79E-18,,,,
,,8637.6376,1.28E-17,7.63E-18,7091.65649,1.32E-17,,,,,,,,8637.6376,1.34E-17,,,,,,7091.65649,1.42E-17,,,,
,,8638.8375,2.09E-17,7.17E-18,7092.641639,1.93E-17,,,,,,,,8638.8375,2.20E-17,,,,,,7092.641639,2.08E-17,,,,
,,8640.0374,7.17E-18,6.47E-18,7093.626789,7.95E-18,,,,,,,,8640.0374,7.55E-18,,,,,,7093.626789,8.55E-18,,,,
,,8641.2373,1.60E-18,5.81E-18,7094.611938,1.99E-18,,,,,,,,8641.2373,1.68E-18,,,,,,7094.611938,2.14E-18,,,,
,,8642.4373,5.57E-18,5.16E-18,7095.597087,5.57E-18,,,,,,,,8642.4373,5.86E-18,,,,,,7095.597087,5.99E-18,,,,
,,8643.6372,1.04E-17,4.78E-18,7096.582237,1.04E-17,,,,,,,,8643.6372,1.09E-17,,,,,,7096.582237,1.12E-17,,,,
